"aha_id","year","Core","ClinInteropFx","DataUse","breadth_of_exchange","Friction","Barriers","Methods","InfoBlocking","largebed","medbed","smallbed","cah","cbsatype","piemr","mhsmemb","weight"
"6741182",2025,83.3333333333333,1,1,0.5,32.7513227513227,0.633333333333333,0.349206349206349,0,0,0,1,0,"Metro","Epic",1,1.8478839
"6741183",2025,79.1666666666667,0.875,1,0.5,8.46560846560847,0,0.253968253968254,0,0,0,1,0,"Rural","Cerner",NA,2.4532838
"6741195",2025,25,0.25,0,0.5,4.07407407407407,0.122222222222222,0,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6741215",2025,18.75,0.25,0.25,0.0625,21.4814814814815,0.588888888888889,0.0555555555555556,0,0,0,1,1,"Metro","CPSI/Evident",NA,2.490901
"6741240",2025,25,0.375,0.25,0.125,24.8148148148148,0.744444444444444,0,0,0,1,0,0,"Metro","Cerner",NA,1.7213552
"6741246",2025,52.0833333333333,0.375,1,0.1875,2.22222222222222,0.0666666666666667,0,0,0,0,1,0,"Metro","Other",NA,3.0552027
"6741255",2025,52.0833333333333,0.375,1,0.1875,2.22222222222222,0.0666666666666667,0,0,0,0,1,0,"Metro","Other",NA,3.0552027
"6741267",2025,0,0,0,0,4.44444444444444,0.133333333333333,0,0,0,0,1,0,"Metro","Would prefer not to disclose",NA,3.0552027
"6741315",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,1,0,0,0,"Metro","Meditech",1,1.5896592
"6741335",2025,39.5833333333333,0.375,0.5,0.3125,18.1481481481481,0.544444444444445,0,0,0,0,1,0,"Rural","MEDHOST",NA,2.4532838
"6741340",2025,75,1,0.5,0.75,30.1587301587302,0.555555555555555,0.349206349206349,0,0,0,1,0,"Metro","Meditech",NA,2.490901
"6741385",2025,41.6666666666667,0.375,0.5,0.375,26.6666666666667,0.8,0,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.2488253
"6741425",2025,91.6666666666667,1,0.75,1,30,0.4,0.5,0,1,0,0,0,"Metro","Epic",NA,1.7886105
"6741437",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.5522876
"6741440",2025,83.3333333333333,1,0.75,0.75,21.4285714285714,0,0.642857142857143,0,1,0,0,0,"Metro","Epic",1,1.4379987
"6741445",2025,83.3333333333333,1,0.75,0.75,21.4285714285714,0,0.642857142857143,0,0,1,0,0,"Metro","Epic",1,1.5625702
"6741450",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.5522876
"6741483",2025,93.75,1,1,0.8125,26.2962962962963,0.233333333333333,0.555555555555555,0,1,0,0,0,"Metro","Epic",NA,1.9860151
"6741525",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,0,"Metro","Meditech",1,1.8478839
"6741550",2025,33.3333333333333,1,0,0,24.6031746031746,0.333333333333333,0.404761904761905,0,0,0,1,0,"Micro","MEDHOST",1,1.8264908
"6741610",2025,95.8333333333333,1,1,0.875,32.2751322751323,0.166666666666667,0.801587301587302,0,0,1,0,0,"Metro","Epic",1,1.5625702
"6741615",2025,66.6666666666667,0.75,0.75,0.5,30.1587301587302,0.5,0.404761904761905,0,1,0,0,0,"Metro","Epic",1,1.4277552
"6741683",2025,20.8333333333333,0.375,0,0.25,26.031746031746,0.622222222222222,0.158730158730159,0,0,0,1,0,"Rural","Meditech",NA,2.4532838
"6741730",2025,50,0.625,0.5,0.375,20.1058201058201,0.555555555555555,0.0476190476190476,0,0,0,1,1,"Rural","Meditech",NA,2.4532838
"6741761",2025,54.1666666666667,0.875,0.25,0.5,49.5238095238095,0.644444444444444,0.507936507936508,0.333333333333333,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6741780",2025,41.6666666666667,0.75,0.5,0,22.8042328042328,0.533333333333333,0.150793650793651,0,0,0,1,1,"Rural","Cerner",NA,2.4532838
"6741800",2025,58.3333333333333,0.75,0.5,0.5,65.3439153439153,0.555555555555555,0.404761904761905,1,0,0,1,1,"Rural","Cerner",NA,2.4532838
"6741820",2025,72.9166666666667,0.75,0.75,0.6875,69.1005291005291,0.477777777777778,0.595238095238095,1,0,0,1,0,"Micro","Cerner",NA,2.2488253
"6741853",2025,58.3333333333333,1,0.25,0.5,44.0740740740741,0.377777777777778,0.611111111111111,0.333333333333333,0,0,1,1,"Metro","Meditech",NA,2.490901
"6741890",2025,87.5,1,1,0.625,30.952380952381,0.277777777777778,0.650793650793651,0,1,0,0,0,"Metro","Epic",1,1.4089135
"6741895",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.5522876
"6741930",2025,97.9166666666667,1,1,0.9375,23.5449735449735,0.111111111111111,0.595238095238095,0,1,0,0,0,"Metro","Epic",NA,1.7701674
"6741945",2025,87.5,1,0.75,0.875,32.8571428571429,0.477777777777778,0.507936507936508,0,1,0,0,0,"Metro","Epic",1,1.5476383
"6741952",2025,87.5,1,1,0.625,30.952380952381,0.277777777777778,0.650793650793651,0,1,0,0,0,"Metro","Epic",1,1.4379987
"6741960",2025,91.6666666666667,1,1,0.75,32.2751322751323,0.166666666666667,0.801587301587302,0,1,0,0,0,"Metro","Epic",1,1.4089135
"6741970",2025,87.5,1,1,0.625,30.952380952381,0.277777777777778,0.650793650793651,0,1,0,0,0,"Metro","Epic",1,1.6006376
"6741980",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.5522876
"6742000",2025,12.5,0,0,0.375,10.3703703703704,0.311111111111111,0,0,0,1,0,0,"Metro","Meditech",1,1.7573649
"6742005",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,1,0,0,0,"Metro","eClinical works",1,1.4089135
"6742018",2025,83.3333333333333,1,1,0.5,22.2751322751323,0.311111111111111,0.357142857142857,0,1,0,0,0,"Metro","Epic",NA,1.7362429
"6742025",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.7573649
"6742045",2025,35.4166666666667,1,0,0.0625,17.1957671957672,0.166666666666667,0.349206349206349,0,0,0,1,0,"Micro","MEDHOST",1,1.7102141
"6742057",2025,79.1666666666667,0.875,0.5,1,54.2857142857143,0.533333333333333,0.0952380952380952,1,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6742059",2025,87.5,1,1,0.625,30.952380952381,0.277777777777778,0.650793650793651,0,0,1,0,0,"Metro","Epic",1,1.5625702
"6742084",2025,100,1,1,1,41.005291005291,0.444444444444444,0.452380952380952,0.333333333333333,0,0,1,0,"Rural","Epic",1,1.8264908
"6742095",2025,83.3333333333333,1,0.75,0.75,21.4285714285714,0,0.642857142857143,0,0,0,1,0,"Metro","Epic",1,1.8478839
"6742096",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,0,1,0,"Metro","Meditech",1,2.1414709
"6742110",2025,100,1,1,1,27.5132275132275,0.277777777777778,0.547619047619048,0,0,1,0,0,"Metro","Epic",1,1.4774034
"6742125",2025,87.5,1,1,0.625,30.952380952381,0.277777777777778,0.650793650793651,0,0,1,0,0,"Metro","Epic",1,1.5625702
"6742135",2025,66.6666666666667,1,0.5,0.5,35.9259259259259,0.688888888888889,0.388888888888889,0,0,1,0,0,"Micro","Meditech",NA,2.1489913
"6742145",2025,100,1,1,1,27.5132275132275,0.277777777777778,0.547619047619048,0,0,1,0,0,"Metro","Epic",1,1.5625702
"6742160",2025,100,1,1,1,41.005291005291,0.444444444444444,0.452380952380952,0.333333333333333,0,0,1,0,"Micro","Epic",1,1.7102141
"6742195",2025,4.16666666666667,0.125,0,0,31.8518518518518,0.622222222222222,0,0.333333333333333,0,0,1,0,"Rural","MEDHOST",NA,2.4532838
"6742210",2025,100,1,1,1,27.5132275132275,0.277777777777778,0.547619047619048,0,0,0,1,1,"Metro","Epic",1,1.8478839
"6742220",2025,79.1666666666667,1,0.75,0.625,40.0529100529101,0.511111111111111,0.690476190476191,0,0,1,0,0,"Metro","Cerner",1,1.881361
"6742230",2025,0,0,0,0,10.4761904761905,0.266666666666667,0.0476190476190476,0,0,1,0,0,"Metro","Cerner",1,1.7573649
"6742255",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.7573649
"6742280",2025,60.4166666666667,0.75,0.75,0.3125,38.7301587301587,0.288888888888889,0.206349206349206,0.666666666666667,0,0,1,1,"Metro","Cerner",NA,2.490901
"6742315",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,0,"Rural","eClinical works",1,1.8264908
"6742323",2025,39.5833333333333,0.75,0.25,0.1875,54.3915343915344,0.766666666666667,0.198412698412698,0.666666666666667,0,0,1,1,"Micro","CPSI/Evident",NA,2.4532838
"6742345",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.5625702
"6742372",2025,31.25,0.5,0.25,0.1875,24.9206349206349,0.7,0.0476190476190476,0,1,0,0,0,"Metro","Cerner",NA,1.7190247
"6742390",2025,0,0,0,0,24.9206349206349,0.7,0.0476190476190476,0,0,1,0,0,"Micro","MEDHOST",1,1.8591231
"6742395",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,1,0,0,"Micro","eClinical works",1,1.399888
"6742402",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,1,"Rural","Meditech",1,1.7102141
"6742430",2025,100,1,1,1,41.005291005291,0.444444444444444,0.452380952380952,0.333333333333333,1,0,0,0,"Metro","Epic",1,1.6006376
"6742470",2025,29.1666666666667,0.875,0,0,17.1957671957672,0,0.515873015873016,0,0,0,1,1,"Rural","MEDHOST",NA,2.4532838
"6742561",2025,18.75,0.25,0.25,0.0625,24.0740740740741,0.722222222222222,0,0,0,1,0,0,"Metro","Meditech",1,1.6546744
"6742564",2025,52.0833333333333,0.5,0.5,0.5625,13.3333333333333,0.4,0,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6742566",2025,16.6666666666667,0.375,0,0.125,4.76190476190476,0,0.142857142857143,0,0,0,1,1,"Metro","Other",NA,2.490901
"6742567",2025,43.75,0.875,0.25,0.1875,14.7619047619048,0.3,0.142857142857143,0,0,0,1,0,"Micro","Meditech",NA,2.4532838
"6742573",2025,58.3333333333333,0.75,0.5,0.5,59.4708994708995,0.855555555555556,0.261904761904762,0.666666666666667,0,0,1,0,"Micro","Epic",NA,2.4532838
"6742590",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,1,"Rural","Meditech",1,1.8264908
"6742635",2025,41.6666666666667,0.5,0.25,0.5,12.2222222222222,0.366666666666667,0,0,0,0,1,0,"Rural","CPSI/Evident",NA,2.4532838
"6742660",2025,75,0.75,0.75,0.75,25.7142857142857,0.422222222222222,0.349206349206349,0,0,1,0,0,"Metro","Cerner",NA,1.7213552
"6742735",2025,31.25,0.375,0.25,0.3125,27.2486772486773,0.722222222222222,0.0952380952380952,0,0,0,1,1,"Micro","Meditech",1,1.8264908
"6742778",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.6427084
"6742801",2025,75,1,1,0.25,20.7936507936508,0.266666666666667,0.357142857142857,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.488085
"6742811",2025,35.4166666666667,0.125,0.5,0.4375,50,0.5,0,1,0,0,1,1,"Micro","Cerner",NA,2.2488253
"6742814",2025,27.0833333333333,0.75,0,0.0625,33.5449735449735,0.855555555555556,0.150793650793651,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6742865",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,1,0,0,0,"Metro","Meditech",1,1.8086135
"6742870",2025,8.33333333333333,0.25,0,0,21.8518518518519,0.655555555555556,0,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6742895",2025,12.5,0.25,0,0.125,10.7407407407407,0.322222222222222,0,0,0,0,1,1,"Rural","Cerner",NA,2.4532838
"6742910",2025,54.1666666666667,0.875,0.5,0.25,26.1375661375661,0.522222222222222,0.261904761904762,0,0,0,1,1,"Rural","Cerner",NA,2.4532838
"6742911",2025,83.3333333333333,1,1,0.5,32.7513227513227,0.633333333333333,0.349206349206349,0,0,1,0,0,"Metro","Epic",1,1.5625702
"6742915",2025,25,0.625,0,0.125,1.85185185185185,0,0.0555555555555556,0,0,0,1,0,"Micro","CPSI/Evident",NA,2.4532838
"6743105",2025,68.75,0.75,1,0.3125,40.2645502645503,0.422222222222222,0.452380952380952,0.333333333333333,1,0,0,0,"Metro","Epic",NA,1.7190247
"6743120",2025,100,1,1,1,41.005291005291,0.444444444444444,0.452380952380952,0.333333333333333,1,0,0,0,"Metro","Epic",1,1.6006376
"6743122",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,1,0,0,0,"Metro","Meditech",1,1.5896592
"6743151",2025,100,1,1,1,41.005291005291,0.444444444444444,0.452380952380952,0.333333333333333,0,1,0,0,"Metro","Epic",1,1.6546744
"6743189",2025,62.5,0.75,1,0.125,29.2592592592593,0.488888888888889,0.388888888888889,0,0,0,1,0,"Metro","Meditech",NA,2.490901
"6743200",2025,0,0,0,0,0,0,0,0,0,0,1,1,"Rural","",NA,2.4532838
"6743210",2025,43.75,0.625,0.25,0.4375,19.2592592592593,0.577777777777778,0,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6743291",2025,16.6666666666667,0.5,0,0,27.2486772486773,0.722222222222222,0.0952380952380952,0,0,0,1,1,"Micro","Cerner",NA,2.4532838
"6743292",2025,54.1666666666667,0.625,0.75,0.25,42.9100529100529,0.644444444444444,0.309523809523809,0.333333333333333,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6743330",2025,83.3333333333333,1,0.75,0.75,21.4285714285714,0,0.642857142857143,0,0,0,1,0,"Micro","Epic",1,1.8264908
"6743345",2025,100,1,1,1,41.005291005291,0.444444444444444,0.452380952380952,0.333333333333333,0,0,1,0,"Micro","Epic",1,1.8264908
"6743347",2025,66.6666666666667,0.625,1,0.375,6.66666666666667,0.0888888888888889,0.111111111111111,0,0,0,1,1,"Metro","Cerner",NA,2.490901
"6743364",2025,37.5,0.5,0.25,0.375,31.5873015873016,0.566666666666667,0.0476190476190476,0.333333333333333,0,0,1,1,"Metro","CPSI/Evident",NA,2.490901
"6743555",2025,64.5833333333333,0.75,0.5,0.6875,33.6507936507936,0.144444444444444,0.198412698412698,0.666666666666667,0,0,1,1,"Rural","Cerner",NA,2.488085
"6743557",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.881361
"6743570",2025,100,1,1,1,41.005291005291,0.444444444444444,0.452380952380952,0.333333333333333,1,0,0,0,"Metro","Epic",1,1.4379987
"6743580",2025,72.9166666666667,0.875,0.75,0.5625,45.8201058201058,0.255555555555556,0.452380952380952,0.666666666666667,0,0,1,1,"Micro","Meditech",NA,2.4532838
"6743621",2025,10.4166666666667,0.25,0,0.0625,21.957671957672,0.611111111111111,0.0476190476190476,0,0,0,1,0,"Micro","CPSI/Evident",1,1.8071619
"6743625",2025,64.5833333333333,0.875,0.5,0.5625,28.7830687830688,0.411111111111111,0.452380952380952,0,0,1,0,0,"Metro","Meditech",NA,2.1511657
"6743715",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,0,1,0,"Metro","Meditech",1,1.9808805
"6743723",2025,18.75,0.25,0.25,0.0625,24.0740740740741,0.722222222222222,0,0,0,1,0,0,"Metro","Epic",1,1.5625702
"6743745",2025,0,0,0,0,4.44444444444444,0.133333333333333,0,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6743797",2025,22.9166666666667,0.5,0,0.1875,1.85185185185185,0,0.0555555555555556,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.4532838
"6743799",2025,4.16666666666667,0.125,0,0,11.4814814814815,0.344444444444444,0,0,0,0,1,0,"Rural","CPSI/Evident",NA,2.4532838
"6743800",2025,45.8333333333333,0.75,0.25,0.375,23.6507936507936,0.566666666666667,0.142857142857143,0,0,0,1,1,"Rural","MEDHOST",1,1.8264908
"6744010",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.7573649
"6744020",2025,87.5,1,1,0.625,30.952380952381,0.277777777777778,0.650793650793651,0,0,1,0,0,"Metro","Epic",1,1.5625702
"6749090",2025,54.1666666666667,1,0.5,0.125,17.6190476190476,0.322222222222222,0.206349206349206,0,0,0,1,1,"Rural","Meditech",NA,2.488085
"6749550",2025,100,1,1,1,41.005291005291,0.444444444444444,0.452380952380952,0.333333333333333,0,0,1,1,"Rural","Epic",1,1.8264908
"6810003",2025,64.5833333333333,1,0.5,0.4375,25.026455026455,0.544444444444445,0.206349206349206,0,1,0,0,0,"Metro","Epic",1,1.6958193
"6810005",2025,54.1666666666667,1,0.25,0.375,25.7671957671958,0.622222222222222,0.150793650793651,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.7238984
"6810007",2025,72.9166666666667,0.75,0.75,0.6875,27.8835978835979,0.566666666666667,0.26984126984127,0,0,1,0,0,"Micro","Meditech",1,1.6352754
"6810008",2025,29.1666666666667,0.375,0.25,0.25,20,0.6,0,0,0,0,1,0,"Metro","Meditech",NA,3.3808854
"6810010",2025,50,0.75,0.75,0,17.0899470899471,0.211111111111111,0.301587301587302,0,0,0,1,1,"Rural","Epic",NA,2.4813678
"6810020",2025,79.1666666666667,0.875,1,0.5,37.7777777777778,0.633333333333333,0.5,0,0,1,0,0,"Metro","Cerner",NA,1.798857
"6810085",2025,79.1666666666667,0.875,1,0.5,39.6296296296296,0.633333333333333,0.555555555555556,0,0,0,1,1,"Rural","Cerner",1,1.9574628
"6810110",2025,83.3333333333333,0.875,1,0.625,39.6296296296296,0.633333333333333,0.555555555555556,0,0,0,1,1,"Rural","Meditech",1,1.9574628
"6810125",2025,79.1666666666667,0.875,1,0.5,39.6296296296296,0.633333333333333,0.555555555555556,0,0,0,1,1,"Rural","Cerner",1,1.9574628
"6810129",2025,66.6666666666667,0.625,1,0.375,10.2116402116402,0.155555555555556,0.150793650793651,0,0,0,1,1,"Rural","Epic",NA,2.4813678
"6810135",2025,72.9166666666667,1,0.75,0.4375,25.026455026455,0.544444444444444,0.206349206349206,0,0,0,1,1,"Rural","Epic",1,1.8227599
"6810190",2025,47.9166666666667,0.875,0.25,0.3125,23.6507936507936,0.566666666666667,0.142857142857143,0,0,0,1,1,"Rural","Meditech",NA,2.7238984
"6810260",2025,58.3333333333333,0.75,0.75,0.25,39.7354497354497,0.588888888888889,0.603174603174603,0,0,0,1,1,"Rural","Cerner",NA,2.7238984
"6810272",2025,95.8333333333333,0.875,1,1,29.4708994708995,0.677777777777778,0.206349206349206,0,0,0,1,1,"Rural","Cerner",NA,2.7238984
"6810285",2025,91.6666666666667,1,1,0.75,48.1481481481481,0.444444444444444,1,0,0,0,1,1,"Rural","Cerner",NA,2.7238984
"6810290",2025,75,0.75,0.5,1,30.952380952381,0.611111111111111,0.317460317460317,0,0,1,0,1,"Rural","Meditech",NA,2.331069
"6810390",2025,37.5,0.5,0.5,0.125,9.25925925925926,0.222222222222222,0.0555555555555556,0,0,0,1,1,"Rural","Meditech",1,1.8227599
"6810398",2025,100,1,1,1,15.0793650793651,0,0.452380952380952,0,0,0,1,1,"Metro","Epic",NA,2.7685204
"6810405",2025,52.0833333333333,0.375,0.75,0.4375,36.5079365079365,0.833333333333333,0.261904761904762,0,0,0,1,1,"Rural","CPSI/Evident",NA,2.7238984
"6810415",2025,60.4166666666667,1,0.5,0.3125,42.010582010582,0.577777777777778,0.349206349206349,0.333333333333333,0,1,0,0,"Metro","Cerner",1,1.6398071
"6810445",2025,50,1,0.5,0,14.8677248677249,0.2,0.246031746031746,0,0,0,1,1,"Rural","Epic",NA,2.4813678
"6810477",2025,58.3333333333333,1,0.75,0,17.4603174603175,0.111111111111111,0.412698412698413,0,0,0,1,1,"Metro","Cerner",NA,2.7685204
"6810505",2025,54.1666666666667,0.125,1,0.5,8.88888888888889,0.266666666666667,0,0,0,0,1,1,"Rural","Cerner",NA,2.7238984
"6810510",2025,45.8333333333333,0.625,0.25,0.5,18.994708994709,0.466666666666667,0.103174603174603,0,0,0,1,1,"Rural","Epic",NA,2.2571056
"6810520",2025,87.5,1,1,0.625,16.2433862433862,0.288888888888889,0.198412698412698,0,0,0,1,1,"Rural","Athenahealth",NA,2.6835818
"6810550",2025,83.3333333333333,0.875,1,0.625,39.6296296296296,0.633333333333333,0.555555555555556,0,0,0,1,1,"Micro","Meditech",1,1.9574628
"6819015",2025,20.8333333333333,0.375,0.25,0,2.22222222222222,0.0666666666666667,0,0,0,0,1,1,"Rural","MedWorx",NA,2.6835818
"6819070",2025,54.1666666666667,0.75,0.5,0.375,34.8677248677249,0.633333333333333,0.412698412698413,0,0,0,1,1,"Rural","MEDHOST",1,1.6982034
"6820003",2025,91.6666666666667,1,1,0.75,35.5026455026455,0.255555555555556,0.80952380952381,0,0,0,1,1,"Micro","Epic",1,1.8227599
"6820015",2025,0,0,0,0,0,0,0,0,0,0,1,1,"Micro","Meditech",NA,2.4813678
"6820050",2025,91.6666666666667,1,1,0.75,35.5026455026455,0.255555555555556,0.80952380952381,0,1,0,0,0,"Metro","Epic",1,1.5074072
"6820070",2025,41.6666666666667,0,0.75,0.5,35.1851851851852,1,0.0555555555555556,0,0,0,1,1,"Rural","Meditech",NA,2.6835818
"6820085",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.8773825
"6820140",2025,72.9166666666667,0.75,0.75,0.6875,71.8518518518518,0.655555555555556,0.5,1,0,0,1,1,"Rural","Cerner",NA,2.7238984
"6820150",2025,8.33333333333333,0.25,0,0,0,0,0,0,0,0,1,1,"Rural","Cerner",NA,2.6835818
"6820165",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.8773825
"6820185",2025,91.6666666666667,1,1,0.75,35.5026455026455,0.255555555555556,0.80952380952381,0,0,0,1,1,"Metro","Epic",1,1.8440566
"6820212",2025,91.6666666666667,1,1,0.75,35.5026455026455,0.255555555555556,0.80952380952381,0,0,0,1,1,"Rural","Epic",1,1.8227599
"6820232",2025,91.6666666666667,1,1,0.75,35.5026455026455,0.255555555555556,0.80952380952381,0,0,0,1,1,"Micro","Epic",1,1.9574628
"6820338",2025,0,0,0,0,0,0,0,0,0,0,1,1,"Micro","Epic",NA,2.4467235
"6820380",2025,91.6666666666667,1,1,0.75,35.5026455026455,0.255555555555556,0.80952380952381,0,0,1,0,0,"Metro","Epic",1,1.6517192
"6820405",2025,91.6666666666667,1,1,0.75,35.5026455026455,0.255555555555556,0.80952380952381,0,0,0,1,1,"Rural","Epic",NA,2.6835818
"6820411",2025,91.6666666666667,1,1,0.75,35.5026455026455,0.255555555555556,0.80952380952381,0,0,0,1,0,"Metro","Epic",1,1.8440566
"6830001",2025,87.5,1,1,0.625,44.2857142857143,0.4,0.595238095238095,0.333333333333333,0,1,0,0,"Metro","Epic",1,1.6364776
"6830010",2025,45.8333333333333,0.75,0.5,0.125,24.2857142857143,0.633333333333333,0.0952380952380952,0,0,0,1,1,"Rural","Epic",NA,2.6835818
"6830072",2025,66.6666666666667,0.875,0.75,0.375,35.978835978836,0.777777777777778,0.301587301587302,0,0,1,0,1,"Micro","Epic",1,1.7219937
"6830224",2025,33.3333333333333,0.5,0.5,0,50.1587301587302,0.266666666666667,0.238095238095238,1,0,0,1,1,"Rural","Epic",1,1.9350708
"6830225",2025,62.5,0.75,0.75,0.375,45.978835978836,0.466666666666667,0.246031746031746,0.666666666666667,0,1,0,1,"Micro","Cerner",NA,2.2999396
"6830227",2025,58.3333333333333,0.75,0,1,20.8994708994709,0.222222222222222,0.404761904761905,0,0,0,1,1,"Rural","Cerner",1,1.9350708
"6830230",2025,64.5833333333333,0.875,0.5,0.5625,26.2433862433862,0.533333333333333,0.253968253968254,0,0,0,1,1,"Micro","Cerner",NA,2.6835818
"6830261",2025,70.8333333333333,0.75,0.75,0.625,43.1746031746032,0.366666666666667,0.261904761904762,0.666666666666667,0,0,1,1,"Rural","Cerner",NA,2.6835818
"6840002",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,1,0,0,0,"Metro","Epic",1,1.6958193
"6840010",2025,68.75,1,0.75,0.3125,46.1375661375661,0.733333333333333,0.650793650793651,0,0,0,1,0,"Micro","Meditech",1,1.8227599
"6840014",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.8773825
"6840016",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,0,"Micro","Epic",1,1.9574628
"6840018",2025,93.75,1,1,0.8125,40.4761904761905,0.5,0.714285714285714,0,0,1,0,0,"Metro","Epic",1,1.6517192
"6840020",2025,77.0833333333333,1,0.75,0.5625,40.3703703703704,0.6,0.611111111111111,0,0,0,1,1,"Micro","Epic",NA,2.6835818
"6840022",2025,100,1,1,1,27.5132275132275,0.277777777777778,0.547619047619048,0,0,1,0,0,"Metro","Epic",1,1.6517192
"6840023",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.8773825
"6840030",2025,100,1,1,1,27.5132275132275,0.277777777777778,0.547619047619048,0,0,1,0,0,"Metro","Epic",1,1.5530564
"6840032",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,0,"Micro","Epic",1,1.9574628
"6840033",2025,93.75,1,1,0.8125,40.4761904761905,0.5,0.714285714285714,0,0,1,0,0,"Metro","Epic",1,1.4752485
"6840038",2025,93.75,1,1,0.8125,40.4761904761905,0.5,0.714285714285714,0,0,0,1,1,"Metro","Epic",1,1.9822462
"6840120",2025,95.8333333333333,0.875,1,1,44.7089947089947,0.5,0.841269841269841,0,0,0,1,1,"Micro","Epic",1,1.9574628
"6840190",2025,93.75,1,1,0.8125,40.4761904761905,0.5,0.714285714285714,0,1,0,0,0,"Metro","Epic",1,1.5074072
"6840215",2025,56.25,0.625,0.5,0.5625,48.2539682539683,0.622222222222222,0.158730158730159,0.666666666666667,0,0,1,1,"Rural","Cerner",NA,2.7238984
"6840217",2025,91.6666666666667,0.75,1,1,17.0899470899471,0.266666666666667,0.246031746031746,0,0,0,1,1,"Micro","Epic",NA,2.6835818
"6840325",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.8773825
"6840360",2025,100,1,1,1,27.5132275132275,0.277777777777778,0.547619047619048,0,0,1,0,0,"Metro","Epic",1,1.4752485
"6840365",2025,83.3333333333333,0.875,1,0.625,36.031746031746,0.588888888888889,0.492063492063492,0,0,1,0,0,"Metro","Meditech",1,1.8773825
