"aha_id","year","Find","Send","Receive","Integrate","ClinInteropFx","Available","Used","DataUse","HospitalSend","HospitalReceive","AmbSend","AmbReceive","LTPACSend","LTPACReceive","BHSend","BHReceive","breadth_of_exchange","Barrier_Send","Barrier_Receive","Barrier_Other","Barriers","MFind","MSend","MReceive","Methods","IB_Extent_EHR","IB_Extent_HIE","IB_Extent_Prov","InfoBlocking","Core","Friction","largebed","medbed","smallbed","cah","cbsatype","piemr","mhsmemb","weight"
"6390509",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390510",2025,1,1,1,0,0.75,1,0.5,0.75,0.5,0.5,1,0.5,0.5,0.5,0,0,0.4375,0.333333333333333,0.166666666666667,0.7,0.4,0.5,0.571428571428571,0.428571428571429,0.5,0,0,0,0,64.5833333333333,30,0,0,1,0,"Rural","CPSI/Evident",1,1.8071619
"6390515",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390573",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.666666666666667,0.2,0.455555555555555,1,0.714285714285714,0.428571428571429,0.714285714285714,0,0,0,0,87.5,38.994708994709,1,0,0,0,"Metro","Cerner",NA,1.7190247
"6390625",2025,1,1,1,1,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0,0,0,0,0.3125,1,0.833333333333333,1,0.944444444444445,0.5,0.571428571428571,0.285714285714286,0.452380952380952,1,1,1,1,60.4166666666667,79.8941798941799,0,1,0,0,"Metro","Cerner",NA,1.6895809
"6390668",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.6546744
"6390670",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.4102389
"6390673",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,0,1,0,"Metro","Meditech",1,2.1414709
"6390674",2025,1,1,0.5,0.5,0.75,0.5,0,0.25,1,0,1,0,1,0,1,0,0.5,0.333333333333333,0.5,0.1,0.311111111111111,0.5,0.857142857142857,0.142857142857143,0.5,0,0,0,0,50,27.037037037037,0,1,0,0,"Metro","Cerner",1,1.5625702
"6390675",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Micro","Meditech",1,1.8591231
"6390680",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390682",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.5625702
"6390683",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,0,1,0,"Metro","Meditech",1,2.1414709
"6390690",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,1,0,0,0,"Metro","Epic",1,1.4089135
"6390695",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,1,1,1,1,1,0.333333333333333,0.5,0,0.277777777777778,0.5,0.428571428571429,0.428571428571429,0.452380952380952,0,0,0,0,91.6666666666667,24.3386243386243,1,0,0,0,"Metro","Epic",1,1.4379987
"6390700",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390727",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.4774034
"6390733",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,0,1,0,"Metro","Meditech",1,1.7285975
"6390745",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,0,1,0,"Micro","Meditech",1,2.1126702
"6390753",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390761",2025,1,1,1,0.5,0.875,1,0.5,0.75,1,0.5,1,0.5,1,0,1,0,0.625,0.666666666666667,0.666666666666667,0.6,0.644444444444444,0.666666666666667,0.857142857142857,0.285714285714286,0.603174603174603,0,0,0,0,75,41.5873015873016,0,1,0,0,"Metro","Altera Digital Health",1,1.6393638
"6390764",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.6546744
"6390765",2025,1,1,1,0,0.75,1,1,1,1,0.5,1,0,1,0.5,0,0,0.5,0.666666666666667,0.666666666666667,0.6,0.644444444444444,0.666666666666667,1,0.714285714285714,0.793650793650794,0,0,0,0,75,47.9365079365079,0,1,0,0,"Metro","Epic",1,1.5494134
"6390767",2025,1,1,0.5,0.5,0.75,0.5,0,0.25,1,0,1,0,1,0,1,0,0.5,0.333333333333333,0.5,0.1,0.311111111111111,0.5,0.857142857142857,0.142857142857143,0.5,0,0,0,0,50,27.037037037037,0,0,1,0,"Metro","Cerner",1,1.8478839
"6390773",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,0,1,0,"Metro","Epic",1,1.8478839
"6390776",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.881361
"6390792",2025,1,0.5,1,0.5,0.75,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0.0625,1,0.833333333333333,0.9,0.911111111111111,0.333333333333333,0,0.142857142857143,0.158730158730159,0,0,1,0.333333333333333,43.75,46.7724867724868,0,1,0,0,"Metro","Altera Digital Health",1,1.4102389
"6390793",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390845",2025,1,1,0.5,0.5,0.75,0.5,0,0.25,1,0,1,0,1,0,1,0,0.5,0.333333333333333,0.5,0.1,0.311111111111111,0.5,0.857142857142857,0.142857142857143,0.5,0,0,0,0,50,27.037037037037,0,1,0,0,"Metro","Cerner",1,1.4774034
"6390846",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390849",2025,1,1,1,0,0.75,0.5,0.5,0.5,1,0,1,0,1,0,1,0,0.5,0,0,0.3,0.1,0.166666666666667,0.142857142857143,0.428571428571429,0.246031746031746,0,0,0,0,58.3333333333333,11.5343915343915,0,1,0,0,"Metro","Epic",1,1.4006447
"6390851",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.881361
"6390865",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.881361
"6390895",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,1,1,1,1,1,0.333333333333333,0.5,0,0.277777777777778,0.5,0.428571428571429,0.428571428571429,0.452380952380952,0,0,0,0,91.6666666666667,24.3386243386243,0,0,1,0,"Metro","Epic",1,1.8478839
"6390900",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0,0.625,0.333333333333333,0.333333333333333,0.1,0.255555555555556,0.666666666666667,0.857142857142857,1,0.841269841269841,0,0,0,0,87.5,36.5608465608466,0,1,0,0,"Metro","Epic",1,1.382997
"6390930",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,1,1,1,1,1,0.333333333333333,0.5,0,0.277777777777778,0.5,0.428571428571429,0.428571428571429,0.452380952380952,0,0,0,0,91.6666666666667,24.3386243386243,0,1,0,0,"Metro","Epic",1,1.4102389
"6390932",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390935",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.881361
"6390940",2025,1,1,0.5,0.5,0.75,0.5,0,0.25,1,0,1,0,1,0,1,0,0.5,0.333333333333333,0.5,0.1,0.311111111111111,0.5,0.857142857142857,0.142857142857143,0.5,0,0,0,0,50,27.037037037037,1,0,0,0,"Metro","Cerner",1,1.4379987
"6390944",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Cerner",1,1.7573649
"6390955",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390956",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6390965",2025,0.5,1,0,0,0.375,0.5,0,0.25,1,0,1,0,1,0,1,0,0.5,0.333333333333333,0.333333333333333,0.4,0.355555555555556,0.166666666666667,0.285714285714286,0.142857142857143,0.198412698412698,0,0,0,0,37.5,18.4656084656085,0,1,0,0,"Metro","Meditech",1,1.881361
"6390975",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,0,1,0,"Metro","Meditech",1,2.1414709
"6390993",2025,0.5,0.5,0,0.5,0.375,0.5,0,0.25,0,0.5,0,0,0,0,0,0,0.0625,0.833333333333333,0.833333333333333,0.9,0.855555555555556,0,0,0,0,0,1,1,0.666666666666667,22.9166666666667,50.7407407407407,0,1,0,0,"Metro","MEDHOST",NA,2.3636248
"6390997",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6391000",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,1,0,0,0,"Metro","Epic",1,1.509708
"6391033",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6391060",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.333333333333333,0.5,0.2,0.344444444444444,0.666666666666667,0.571428571428571,0.285714285714286,0.507936507936508,0,0,0,0,91.6666666666667,28.4126984126984,1,0,0,0,"Metro","Epic",1,1.4089135
"6391069",2025,1,1,1,0,0.75,0.5,1,0.75,1,0.5,1,0.5,0.5,0,0.5,0,0.5,0.833333333333333,0.666666666666667,0.3,0.6,0.666666666666667,0.571428571428571,0.428571428571429,0.555555555555556,1,0,1,0.666666666666667,66.6666666666667,60.7407407407407,0,1,0,0,"Metro","Cerner",NA,2.0128996
"6391090",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6391103",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,1,0,0,0,"Metro","Epic",1,1.4379987
"6391105",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.5625702
"6391120",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,0,1,0,0,"Metro","Epic",1,1.4774034
"6391122",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,0,1,1,"Rural","Epic",1,1.7102141
"6391150",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,1,1,1,1,1,0.333333333333333,0.5,0,0.277777777777778,0.5,0.428571428571429,0.428571428571429,0.452380952380952,0,0,0,0,91.6666666666667,24.3386243386243,0,1,0,0,"Metro","Epic",1,1.5625702
"6391450",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.881361
"6394020",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.881361
"6398093",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,0.5,0,0.5,0.5,0.5,0.625,0.5,0.666666666666667,0.6,0.588888888888889,0.333333333333333,0.571428571428571,0.571428571428571,0.492063492063492,0,0,0,0,83.3333333333333,36.031746031746,0,1,0,0,"Metro","Meditech",1,1.7573649
"6399090",2025,1,0.5,1,0.5,0.75,0.5,0.5,0.5,0,0,0,0,0.5,0,0,0,0.0625,1,0.833333333333333,0.9,0.911111111111111,0.333333333333333,0,0.142857142857143,0.158730158730159,0,0,1,0.333333333333333,43.75,46.7724867724868,0,0,1,1,"Metro","Altera Digital Health",1,1.8478839
"6399145",2025,1,1,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.0625,0.666666666666667,1,1,0.888888888888889,0.5,0.142857142857143,0,0.214285714285714,0,0,0,0,18.75,36.7724867724868,0,1,0,0,"Metro","MEDHOST",NA,2.3636248
"6399235",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166666666666667,0.166666666666667,0.5,0.277777777777778,0.5,0.571428571428571,0.571428571428571,0.547619047619048,0,0,0,0,100,27.5132275132275,0,1,0,0,"Metro","Epic",1,1.5625702
"6410010",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,1,0,0,0,"Metro","Epic",1,1.3727573
"6410012",2025,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,0.5,0.75,0.5,0.333333333333333,0.6,0.477777777777778,0.333333333333333,0.285714285714286,0.285714285714286,0.301587301587302,0,0,0,0,91.6666666666667,25.978835978836,1,0,0,0,"Metro","Epic",1,1.3727573
"6410018",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,0,1,0,0,"Metro","Epic",1,1.5128278
"6410019",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,95.8333333333333,44.7089947089947,0,1,0,0,"Metro","Other",1,1.3739656
"6410020",2025,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0,0.5,0,0.625,0.166666666666667,0.166666666666667,0.3,0.211111111111111,0.833333333333333,1,1,0.944444444444445,0,0,0,0,87.5,38.5185185185185,0,1,0,0,"Micro","Epic",1,1.3645301
"6410042",2025,1,1,1,0,0.75,1,0.5,0.75,1,1,1,1,0.5,0.5,0,0,0.625,0.5,0.333333333333333,0.8,0.544444444444444,0.5,0.428571428571429,0.428571428571429,0.452380952380952,1,0,1,0.666666666666667,70.8333333333333,55.4497354497354,0,0,1,1,"Rural","Altera Digital Health",1,1.7534126
"6410080",2025,1,1,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.4375,0.5,0.666666666666667,0.5,0.555555555555555,0.166666666666667,0.142857142857143,0,0.103174603174603,0,0,0,0,56.25,21.957671957672,0,1,0,0,"Metro","Cerner",1,1.5128278
"6410110",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.833333333333333,1,1,0.944444444444445,0,0,0,0,100,31.4814814814815,0,0,1,0,"Micro","Epic",1,1.7534126
"6410120",2025,0.5,0,0,0,0.125,0,0,0,1,0,1,0,1,0,1,0,0.5,0.666666666666667,0.833333333333333,0.5,0.666666666666667,0,0,0,0,0,0,0,0,20.8333333333333,22.2222222222222,0,1,0,0,"Metro","Epic",NA,1.9233394
"6410160",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,1,1,1,0.5,0.9375,0.166666666666667,0,0.2,0.122222222222222,1,1,0.857142857142857,0.952380952380952,0,1,0,0.333333333333333,89.5833333333333,46.9312169312169,0,0,1,1,"Metro","Epic",1,1.7729143
"6410165",2025,1,1,1,0,0.75,0.5,0.5,0.5,1,0.5,1,0,0,0,0,0,0.3125,0.5,0.333333333333333,0.1,0.311111111111111,0.5,0.428571428571429,0.285714285714286,0.404761904761905,0,0,0,0,52.0833333333333,23.8624338624339,0,0,1,0,"Micro","Meditech",NA,1.8500297
"6410199",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.833333333333333,1,1,0.944444444444445,0,0,0,0,100,31.4814814814815,0,1,0,0,"Metro","Epic",1,1.5128278
"6410240",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.75,0.666666666666667,0.5,0.4,0.522222222222222,0.5,0.428571428571429,0.285714285714286,0.404761904761905,0,0,1,0.333333333333333,91.6666666666667,42.010582010582,0,0,1,1,"Micro","Epic",1,1.7534126
"6410243",2025,1,1,1,1,1,1,0.5,0.75,1,1,1,1,1,1,1,0.5,0.9375,0.166666666666667,0,0.2,0.122222222222222,1,1,0.857142857142857,0.952380952380952,0,1,0,0.333333333333333,89.5833333333333,46.9312169312169,0,0,1,1,"Rural","Epic",1,1.7534126
"6410280",2025,1,1,1,0.5,0.875,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.4375,0.5,0.666666666666667,0.5,0.555555555555555,0.166666666666667,0.142857142857143,0.142857142857143,0.150793650793651,0,0,0,0,60.4166666666667,23.5449735449735,1,0,0,0,"Metro","Cerner",1,1.3727573
"6410290",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,0,1,0,0,"Metro","Epic",1,1.3739656
"6410335",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.833333333333333,1,1,0.944444444444445,0,0,0,0,100,31.4814814814815,0,1,0,0,"Metro","Epic",1,1.5128278
"6410340",2025,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.5,0.5,0.5,0.5,0.625,0.5,0.5,0.4,0.466666666666667,0.333333333333333,0.714285714285714,0.285714285714286,0.444444444444444,0,0,0,0,87.5,30.3703703703704,0,1,0,0,"Micro","Epic",1,1.4998885
"6410382",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,0.8125,0.333333333333333,0.333333333333333,0.2,0.288888888888889,0.666666666666667,0.571428571428571,0.714285714285714,0.650793650793651,0,1,1,0.666666666666667,93.75,53.5449735449736,1,0,0,0,"Metro","Epic",NA,1.7188816
"6410490",2025,1,1,1,0.5,0.875,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.666666666666667,1,0.857142857142857,0.841269841269841,0,0,0,0,95.8333333333333,44.7089947089947,0,1,0,0,"Metro","Epic",1,1.4787736
"6410499",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,1,1,0.714285714285714,0.904761904761905,0,0,0,0,91.6666666666667,45.7142857142857,0,1,0,0,"Metro","Epic",1,1.5128278
"6410537",2025,1,1,1,1,1,0.5,1,0.75,1,1,1,1,1,1,1,1,1,0.5,0.5,0.4,0.466666666666667,1,1,0.714285714285714,0.904761904761905,0,0,0,0,91.6666666666667,45.7142857142857,0,0,1,0,"Metro","Epic",1,1.7729143
"6410543",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.833333333333333,1,1,0.944444444444445,0,0,0,0,100,31.4814814814815,0,0,1,0,"Metro","Epic",1,1.664175
"6410566",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,0,1,0,0,"Metro","Epic",1,1.5128278
"6410578",2025,1,1,0,1,0.75,1,1,1,1,1,1,1,1,0,1,0,0.75,0.666666666666667,0.5,0.4,0.522222222222222,0.5,0.428571428571429,0,0.30952380952381,0,0,1,0.333333333333333,83.3333333333333,38.8359788359788,0,0,1,0,"Metro","Epic",1,1.7729143
"6410670",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,1,0,0,0,"Metro","Epic",1,1.3727573
"6410695",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,0,1,0,0,"Metro","Epic",1,1.5128278
"6410710",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,1,0,0,0,"Metro","Epic",1,1.3992708
"6410780",2025,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,0.875,0.5,0.333333333333333,0.4,0.411111111111111,0.5,0.285714285714286,0.571428571428571,0.452380952380952,0,0,0,0,95.8333333333333,28.7830687830688,0,1,0,0,"Metro","Epic",1,1.5128278
